charge	stahlsorte	kundennr	Schmelzdatum	01ist	02ist	03ist	04ist	05ist	06ist	07ist	08ist	09ist	10ist	11ist	12ist	13ist	14ist	15ist	16ist	17ist	18ist	19ist	20ist	21ist	22ist	23ist	24ist	25ist	26ist	27ist	28ist	29ist	30ist	31ist	32ist	33ist
471480	548753	98860	"2014-11-06"	0.00000	0.00000	0.48560	0.00693	0.01352	0.05940	0.0002	0.01210	0.00091	0.00560	0.0410	0.00000	0.00120	0.00000	0.0031	0.05720	0.00140	0.00120	0.00171	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17190	0.6610	0.00000
471505	488557	89154	"2014-11-06"	0.00000	0.00000	0.08480	0.00864	0.02912	0.08140	0.0002	0.01100	0.00182	0.00280	0.0260	0.00000	0.00120	0.00000	0.0046	0.04940	0.00140	0.00120	0.00108	0.00060	0.00080	0.0000	0.00000	0.00130	0.00135	0.0000	0.00550	0.00055	0.00000	0.00000	0.15750	0.7040	0.00000
471502	488557	89154	"2014-11-06"	0.00000	0.00000	0.08640	0.00972	0.02977	0.05940	0.0002	0.01320	0.00154	0.00420	0.0290	0.00000	0.00120	0.00000	0.0034	0.03510	0.00140	0.00120	0.00108	0.00060	0.00080	0.0000	0.00000	0.00130	0.00105	0.0000	0.00550	0.00055	0.00000	0.00000	0.15930	0.7050	0.00000
471500	488557	89154	"2014-11-06"	0.00000	0.00000	0.08800	0.01332	0.02938	0.08140	0.0002	0.01210	0.00168	0.00420	0.0310	0.00000	0.00120	0.00000	0.0040	0.06890	0.00140	0.00120	0.00126	0.00060	0.00080	0.0000	0.00000	0.00130	0.00090	0.0000	0.00550	0.00055	0.00000	0.00000	0.15210	0.6850	0.00000
471498	488557	89154	"2014-11-06"	0.00000	0.00000	0.08800	0.01278	0.02197	0.08470	0.0002	0.01100	0.00119	0.00420	0.0410	0.00000	0.00120	0.00000	0.0026	0.03900	0.00140	0.00120	0.00072	0.00060	0.00080	0.0000	0.00000	0.00130	0.00120	0.0000	0.00550	0.00055	0.00000	0.00000	0.17910	0.6790	0.00000
471497	488557	89154	"2014-11-06"	0.00000	0.00000	0.08800	0.01143	0.01937	0.07150	0.0002	0.00990	0.00119	0.00280	0.0400	0.00000	0.00120	0.00000	0.0024	0.03770	0.00140	0.00120	0.00081	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16290	0.6820	0.00000
471535	488555	211872	"2014-11-07"	0.00000	0.00000	0.03360	0.00873	0.01677	0.06600	0.0002	0.01100	0.00147	0.00280	0.0190	0.00000	0.00120	0.00000	0.0026	0.03770	0.00140	0.00120	0.00117	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.09630	0.3850	0.00000
471530	488555	211872	"2014-11-07"	0.00000	0.00000	0.03040	0.00801	0.01339	0.07040	0.0002	0.01320	0.00091	0.00420	0.0210	0.00000	0.00120	0.00000	0.0025	0.04680	0.00140	0.00120	0.00135	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.09630	0.3620	0.00000
471529	488555	211872	"2014-11-07"	0.00000	0.00000	0.03920	0.00810	0.01586	0.07150	0.0002	0.01210	0.00077	0.00420	0.0200	0.00000	0.00120	0.00000	0.0021	0.04290	0.00140	0.00120	0.00117	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.06300	0.4200	0.00000
471528	488555	211872	"2014-11-07"	0.00000	0.00000	0.02960	0.00774	0.01300	0.08250	0.0002	0.01540	0.00133	0.00420	0.0350	0.00000	0.00120	0.00000	0.0034	0.05070	0.00140	0.00120	0.00153	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.08280	0.3860	0.00000
471525	488555	138921	"2014-11-07"	0.00000	0.00000	0.03840	0.01593	0.01053	0.04180	0.0002	0.00330	0.00070	0.00280	0.0110	0.00000	0.00120	0.00000	0.0044	0.01950	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.07020	0.3900	0.00000
471556	518753	211872	"2014-11-07"	0.00000	0.00000	0.08480	0.01008	0.00884	0.05720	0.0002	0.00440	0.00105	0.00280	0.0120	0.00000	0.00120	0.00000	0.0020	0.02730	0.00140	0.00120	0.00045	0.00060	0.00160	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16290	0.5630	0.00000
471554	518753	211872	"2014-11-07"	0.00000	0.00000	0.09280	0.00900	0.01248	0.05170	0.0002	0.00770	0.00147	0.00280	0.0140	0.00000	0.00120	0.00000	0.0025	0.02730	0.00140	0.00120	0.00063	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16470	0.5930	0.00000
471552	518753	368964	"2014-11-07"	0.00000	0.00000	0.08880	0.01080	0.01066	0.05390	0.0002	0.00550	0.00105	0.00280	0.0100	0.00000	0.00120	0.00000	0.0027	0.02340	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.15570	0.5820	0.00000
471549	518753	211872	"2014-11-07"	0.00000	0.00000	0.08640	0.00909	0.01183	0.05170	0.0002	0.00660	0.00119	0.00280	0.0150	0.00000	0.00120	0.00000	0.0024	0.02860	0.00140	0.00120	0.00063	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.15390	0.5900	0.00000
471537	488555	138921	"2014-11-07"	0.00000	0.00000	0.03040	0.01107	0.01625	0.12540	0.0002	0.03190	0.00175	0.00420	0.0210	0.00000	0.00120	0.00000	0.0025	0.18070	0.00140	0.00120	0.00099	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.09000	0.3810	0.00000
467435	1000656	370963	"2014-11-08"	0.00000	0.00000	0.06320	0.00855	0.01118	0.03520	0.0003	0.00110	0.00119	0.00560	0.0100	0.00000	0.00120	0.00000	0.0025	0.01950	0.00140	0.00120	0.00072	0.00360	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.86130	1.6400	0.00000
467415	1000155	370963	"2014-11-08"	0.00000	0.00000	0.06560	0.00945	0.00988	0.03850	0.0005	0.00550	0.00140	0.00420	0.0120	0.00000	0.00120	0.00000	0.0034	0.02210	0.00140	0.00120	0.00108	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.76590	1.4400	0.00000
467419	488556	138921	"2014-11-08"	0.00000	0.00000	0.07760	0.00954	0.03653	0.04730	0.0002	0.00550	0.00154	0.00280	0.0210	0.00000	0.00120	0.00000	0.0038	0.02470	0.00140	0.00120	0.00108	0.00060	0.00080	0.0000	0.00000	0.00130	0.00150	0.0000	0.00550	0.00055	0.00000	0.00000	0.18000	0.5660	0.00000
467420	488556	138921	"2014-11-08"	0.00000	0.00000	0.07760	0.00954	0.03653	0.04730	0.0002	0.00550	0.00154	0.00280	0.0210	0.00000	0.00120	0.00000	0.0038	0.02470	0.00140	0.00120	0.00108	0.00060	0.00080	0.0000	0.00000	0.00130	0.00150	0.0000	0.00550	0.00055	0.00000	0.00000	0.18000	0.5660	0.00000
467421	488556	138921	"2014-11-08"	0.00000	0.00000	0.07360	0.00990	0.02964	0.05500	0.0002	0.00880	0.00154	0.00280	0.0290	0.00000	0.00120	0.00000	0.0033	0.03250	0.00140	0.00120	0.00117	0.00060	0.00080	0.0000	0.00000	0.00130	0.00105	0.0000	0.00550	0.00055	0.00000	0.00000	0.16110	0.5870	0.00000
467423	488556	138921	"2014-11-08"	0.00000	0.00000	0.07200	0.01017	0.02678	0.05830	0.0002	0.00990	0.00161	0.00280	0.0320	0.00000	0.00120	0.00000	0.0031	0.03640	0.00140	0.00120	0.00126	0.00060	0.00080	0.0000	0.00000	0.00130	0.00105	0.0000	0.00550	0.00055	0.00000	0.00000	0.15300	0.5960	0.00000
467425	488556	138921	"2014-11-08"	0.00000	0.00000	0.07680	0.01467	0.02873	0.08470	0.0002	0.01210	0.00161	0.00420	0.0300	0.00000	0.00120	0.00000	0.0032	0.05720	0.00140	0.00120	0.00126	0.00060	0.00080	0.0000	0.00000	0.00130	0.00105	0.0000	0.00550	0.00055	0.00000	0.00000	0.15930	0.5880	0.00000
467431	1000656	370963	"2014-11-08"	0.00000	0.00000	0.06160	0.00702	0.01001	0.03300	0.0002	0.00110	0.00105	0.00420	0.0090	0.00000	0.00120	0.00000	0.0033	0.01690	0.00140	0.00120	0.00063	0.00480	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.83520	1.6600	0.00000
467432	1000658	369174	"2014-11-08"	0.00000	0.00000	0.06560	0.00720	0.01183	0.03080	0.0002	0.00440	0.00133	0.00420	0.0100	0.00000	0.00120	0.00000	0.0034	0.01820	0.00140	0.00120	0.00072	0.00540	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.81450	1.6460	0.00000
467436	1000656	370963	"2014-11-08"	0.00000	0.00000	0.06240	0.00747	0.01027	0.03410	0.0002	0.00110	0.00105	0.00420	0.0090	0.00000	0.00120	0.00000	0.0030	0.01820	0.00140	0.00120	0.00063	0.00420	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.84330	1.6540	0.00000
471560	518753	216544	"2014-11-08"	0.00000	0.00000	0.08800	0.00711	0.01157	0.05610	0.0002	0.00770	0.00203	0.00420	0.0250	0.00000	0.00120	0.00000	0.0021	0.03770	0.00140	0.00120	0.00117	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16200	0.5970	0.00000
471562	518753	211872	"2014-11-08"	0.00000	0.00000	0.08480	0.00693	0.01053	0.05610	0.0002	0.00660	0.00070	0.00280	0.0110	0.00000	0.00120	0.00000	0.0024	0.03380	0.00140	0.00120	0.00054	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.15750	0.5560	0.00000
471567	1000155	369174	"2014-11-08"	0.00000	0.00000	0.06080	0.00774	0.01144	0.02970	0.0003	0.00660	0.00161	0.00560	0.0120	0.00000	0.00120	0.00000	0.0040	0.02600	0.00140	0.00120	0.00090	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.77400	1.4600	0.00000
471569	1000155	369174	"2014-11-08"	0.00000	0.00000	0.06400	0.00693	0.00754	0.03520	0.0004	0.00660	0.00161	0.00420	0.0140	0.00000	0.00120	0.00000	0.0026	0.02470	0.00140	0.00120	0.00126	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.76860	1.4500	0.00000
471571	1000155	370963	"2014-11-08"	0.00000	0.00000	0.06560	0.00945	0.00988	0.03850	0.0005	0.00550	0.00140	0.00420	0.0120	0.00000	0.00120	0.00000	0.0034	0.02210	0.00140	0.00120	0.00108	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.76590	1.4400	0.00000
471573	1000155	369174	"2014-11-08"	0.00000	0.00000	0.06560	0.00630	0.00845	0.03630	0.0002	0.00220	0.00119	0.00560	0.0130	0.00000	0.00120	0.00000	0.0027	0.02080	0.00140	0.00120	0.00189	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.77130	1.4500	0.00000
471575	1000155	370963	"2014-11-08"	0.00000	0.00000	0.06160	0.00621	0.00793	0.03410	0.0002	0.00220	0.00133	0.00420	0.0120	0.00000	0.00120	0.00000	0.0045	0.01950	0.00140	0.00120	0.00189	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.76320	1.4500	0.00000
471580	1000155	370963	"2014-11-08"	0.00000	0.00000	0.06160	0.00693	0.01235	0.03190	0.0004	0.00220	0.00140	0.00420	0.0100	0.00000	0.00120	0.00000	0.0026	0.01820	0.00140	0.00120	0.00144	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.75690	1.4400	0.00000
471587	488556	138921	"2014-11-08"	0.00000	0.00000	0.07760	0.00954	0.03653	0.04730	0.0002	0.00550	0.00154	0.00280	0.0210	0.00000	0.00120	0.00000	0.0038	0.02470	0.00140	0.00120	0.00108	0.00060	0.00080	0.0000	0.00000	0.00130	0.00150	0.0000	0.00550	0.00055	0.00000	0.00000	0.18000	0.5660	0.00000
471589	488556	138921	"2014-11-08"	0.00000	0.00000	0.07200	0.01017	0.02678	0.05830	0.0002	0.00990	0.00161	0.00280	0.0320	0.00000	0.00120	0.00000	0.0031	0.03640	0.00140	0.00120	0.00126	0.00060	0.00080	0.0000	0.00000	0.00130	0.00105	0.0000	0.00550	0.00055	0.00000	0.00000	0.15300	0.5960	0.00000
471591	488556	138921	"2014-11-08"	0.00000	0.00000	0.07680	0.01467	0.02873	0.08470	0.0002	0.01210	0.00161	0.00420	0.0300	0.00000	0.00120	0.00000	0.0032	0.05720	0.00140	0.00120	0.00126	0.00060	0.00080	0.0000	0.00000	0.00130	0.00105	0.0000	0.00550	0.00055	0.00000	0.00000	0.15930	0.5880	0.00000
471593	488556	138921	"2014-11-08"	0.00000	0.00000	0.07040	0.01638	0.02223	0.08690	0.0002	0.01100	0.00133	0.00280	0.0170	0.00000	0.00120	0.00000	0.0032	0.02990	0.00140	0.00120	0.00099	0.00060	0.00080	0.0000	0.00000	0.00130	0.00120	0.0000	0.00550	0.00055	0.00000	0.00000	0.15930	0.5660	0.00000
471596	488556	138921	"2014-11-08"	0.00000	0.00000	0.07040	0.00513	0.02821	0.05280	0.0002	0.01430	0.00154	0.00280	0.0310	0.00000	0.00120	0.00000	0.0050	0.03640	0.00140	0.00120	0.00153	0.00060	0.00080	0.0000	0.00000	0.00130	0.00135	0.0000	0.00550	0.00055	0.00000	0.00000	0.17190	0.5820	0.00000
471600	1000656	370963	"2014-11-08"	0.00000	0.00000	0.06320	0.00855	0.01118	0.03520	0.0003	0.00110	0.00119	0.00560	0.0100	0.00000	0.00120	0.00000	0.0025	0.01950	0.00140	0.00120	0.00072	0.00360	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.86130	1.6400	0.00000
471602	1000656	370963	"2014-11-08"	0.00000	0.00000	0.06160	0.00702	0.01001	0.03300	0.0002	0.00110	0.00105	0.00420	0.0090	0.00000	0.00120	0.00000	0.0033	0.01690	0.00140	0.00120	0.00063	0.00480	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.83520	1.6600	0.00000
471604	1000658	369174	"2014-11-08"	0.00000	0.00000	0.06720	0.00729	0.01261	0.02970	0.0002	0.00550	0.00147	0.00420	0.0110	0.00000	0.00120	0.00000	0.0035	0.01950	0.00140	0.00120	0.00081	0.00600	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.80550	1.6400	0.00000
471607	1000658	369174	"2014-11-09"	0.00000	0.00000	0.06400	0.00864	0.01300	0.03300	0.0005	0.00550	0.00168	0.00420	0.0120	0.00000	0.00120	0.00000	0.0031	0.02470	0.00140	0.00120	0.00099	0.00480	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.81090	1.6400	0.00000
471608	1000658	369174	"2014-11-09"	0.00000	0.00000	0.06560	0.00684	0.01209	0.03300	0.0003	0.00550	0.00154	0.00420	0.0110	0.00000	0.00120	0.00000	0.0029	0.01820	0.00140	0.00120	0.00117	0.00540	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.81180	1.6500	0.00000
471610	1000658	369174	"2014-11-09"	0.00000	0.00000	0.06400	0.00783	0.01105	0.02750	0.0005	0.00550	0.00161	0.00420	0.0100	0.00000	0.00120	0.00000	0.0043	0.01950	0.00140	0.00120	0.00153	0.00480	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.79920	1.6400	0.00000
471612	1000658	369174	"2014-11-09"	0.00000	0.00000	0.07040	0.00765	0.00702	0.02860	0.0004	0.00550	0.00161	0.00420	0.0100	0.00000	0.00120	0.00000	0.0028	0.01950	0.00140	0.00120	0.00090	0.00480	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.81630	1.6300	0.00000
471614	1000658	369174	"2014-11-09"	0.00000	0.00000	0.06640	0.00720	0.01066	0.03190	0.0004	0.00440	0.00161	0.00420	0.0110	0.00000	0.00120	0.00000	0.0030	0.01950	0.00140	0.00120	0.00072	0.00660	0.00160	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.82170	1.6100	0.00000
471622	517656	216544	"2014-11-09"	0.00000	0.00000	0.04080	0.00738	0.00975	0.03960	0.0002	0.00660	0.00140	0.00280	0.0120	0.00000	0.00120	0.00000	0.0031	0.02340	0.00140	0.00120	0.00090	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.02610	0.4800	0.00000
471624	517656	128822	"2014-11-09"	0.00000	0.00000	0.03680	0.00594	0.00975	0.06380	0.0002	0.01320	0.00147	0.00420	0.0330	0.00000	0.00120	0.00000	0.0025	0.05590	0.00140	0.00120	0.00234	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.02700	0.4710	0.00000
467450	529253	134845	"2014-11-09"	0.00000	0.00000	0.13280	0.00882	0.01040	0.04950	0.0002	0.01210	0.00161	0.00420	0.0300	0.00000	0.00120	0.00000	0.0033	0.04680	0.00140	0.00120	0.00180	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.13590	0.5890	0.00000
471626	517656	128822	"2014-11-09"	0.00000	0.00000	0.03840	0.00594	0.01170	0.05940	0.0002	0.01650	0.00154	0.00560	0.0350	0.00000	0.00120	0.00000	0.0054	0.05850	0.00140	0.00120	0.00153	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.01890	0.4670	0.00000
471628	517656	216544	"2014-11-09"	0.00000	0.00000	0.03680	0.00693	0.01053	0.06820	0.0002	0.01210	0.00133	0.00560	0.0380	0.00000	0.00120	0.00000	0.0051	0.04680	0.00140	0.00120	0.00153	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.01890	0.4580	0.00000
471641	529253	134845	"2014-11-09"	0.00000	0.00000	0.13280	0.00882	0.01040	0.04950	0.0002	0.01210	0.00161	0.00420	0.0300	0.00000	0.00120	0.00000	0.0033	0.04680	0.00140	0.00120	0.00180	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.13590	0.5890	0.00000
471643	529253	211872	"2014-11-09"	0.00000	0.00000	0.12960	0.01215	0.01066	0.05500	0.0002	0.01430	0.00224	0.00420	0.0210	0.00000	0.00120	0.00000	0.0023	0.04550	0.00140	0.00120	0.00099	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.14670	0.5850	0.00000
471645	529253	211872	"2014-11-09"	0.00000	0.00000	0.13360	0.00909	0.01781	0.04950	0.0002	0.00770	0.00140	0.00420	0.0270	0.00000	0.00120	0.00000	0.0026	0.03250	0.00140	0.00120	0.00171	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16380	0.5640	0.00000
471649	529253	211872	"2014-11-09"	0.00000	0.00000	0.13440	0.01134	0.01222	0.07920	0.0002	0.00990	0.00126	0.00420	0.0340	0.00000	0.00120	0.00000	0.0019	0.05850	0.00140	0.00120	0.00171	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.14760	0.5770	0.00000
471651	529253	211872	"2014-11-09"	0.00000	0.00000	0.13120	0.01026	0.01235	0.07590	0.0002	0.01430	0.00168	0.00420	0.0340	0.00000	0.00120	0.00000	0.0021	0.05980	0.00140	0.00120	0.00162	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16740	0.5760	0.00000
471689	488557	89154	"2014-11-10"	0.00000	0.00000	0.08720	0.01017	0.02327	0.05280	0.0002	0.00550	0.00140	0.00420	0.0370	0.00000	0.00120	0.00000	0.0047	0.03120	0.00140	0.00120	0.00171	0.00060	0.00080	0.0000	0.00000	0.00130	0.00090	0.0000	0.00550	0.00055	0.00000	0.00000	0.17190	0.6630	0.00000
471655	606153	89124	"2014-11-10"	0.00000	0.00000	0.00400	0.00567	0.00637	0.03190	0.0002	0.00440	0.00084	0.00420	0.0100	0.00000	0.00120	0.00000	0.0023	0.01690	0.00140	0.00120	0.00135	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.01350	0.2600	0.00000
471698	550285	101981	"2014-11-10"	0.00000	0.00000	0.66160	0.00558	0.00689	0.31460	0.0002	0.01100	0.00070	0.00420	0.0170	0.00000	0.00120	0.00000	0.0037	0.05200	0.00140	0.00120	0.00135	0.00060	0.04480	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.18540	0.8190	0.00000
471684	488557	89154	"2014-11-10"	0.00000	0.00000	0.08960	0.01143	0.02184	0.07810	0.0002	0.01430	0.00112	0.00420	0.0280	0.00000	0.00120	0.00000	0.0029	0.06370	0.00140	0.00120	0.00144	0.00060	0.00080	0.0000	0.00000	0.00130	0.00090	0.0000	0.00550	0.00055	0.00000	0.00000	0.16020	0.6960	0.00000
471682	488557	89154	"2014-11-10"	0.00000	0.00000	0.08800	0.01089	0.02652	0.06270	0.0002	0.00880	0.00126	0.00420	0.0310	0.00000	0.00120	0.00000	0.0043	0.04940	0.00140	0.00120	0.00162	0.00060	0.00080	0.0000	0.00000	0.00130	0.00150	0.0000	0.00550	0.00055	0.00000	0.00000	0.18000	0.6830	0.00000
471680	488557	89154	"2014-11-10"	0.00000	0.00000	0.08720	0.00999	0.02834	0.05610	0.0002	0.00550	0.00133	0.00420	0.0330	0.00000	0.00120	0.00000	0.0030	0.03380	0.00140	0.00120	0.00207	0.00060	0.00080	0.0000	0.00000	0.00130	0.00135	0.0000	0.00550	0.00055	0.00000	0.00000	0.16470	0.6900	0.00000
467477	550285	101981	"2014-11-10"	0.00000	0.00000	0.65840	0.00657	0.00767	0.31680	0.0002	0.01320	0.00105	0.00420	0.0230	0.00000	0.00120	0.00000	0.0050	0.05590	0.00140	0.00120	0.00117	0.00060	0.04560	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.18810	0.8170	0.00000
471677	488557	89154	"2014-11-10"	0.00000	0.00000	0.08480	0.01080	0.02405	0.05610	0.0002	0.00770	0.00126	0.00420	0.0250	0.00000	0.00120	0.00000	0.0029	0.03250	0.00140	0.00120	0.00126	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16740	0.6820	0.00000
471675	488557	89154	"2014-11-10"	0.00000	0.00000	0.08720	0.00747	0.02457	0.05500	0.0002	0.01100	0.00147	0.00420	0.0310	0.00000	0.00120	0.00000	0.0034	0.03510	0.00140	0.00120	0.00135	0.00060	0.00080	0.0000	0.00000	0.00130	0.00105	0.0000	0.00550	0.00055	0.00000	0.00000	0.16470	0.6880	0.00000
471673	488557	89154	"2014-11-10"	0.00000	0.00000	0.08800	0.01062	0.01768	0.06380	0.0002	0.00990	0.00161	0.00420	0.0340	0.00000	0.00120	0.00000	0.0037	0.05070	0.00140	0.00120	0.00207	0.00060	0.00080	0.0000	0.00000	0.00130	0.00120	0.0000	0.00550	0.00055	0.00000	0.00000	0.16470	0.6950	0.00000
471660	606153	211872	"2014-11-10"	0.00000	0.00000	0.00400	0.00612	0.00533	0.03410	0.0002	0.00440	0.00063	0.00420	0.0110	0.00000	0.00120	0.00000	0.0022	0.01950	0.00140	0.00120	0.00117	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.00990	0.2530	0.00000
471658	606153	211872	"2014-11-10"	0.00000	0.00000	0.00560	0.00567	0.00520	0.03080	0.0002	0.00440	0.00091	0.00420	0.0120	0.00000	0.00120	0.00000	0.0025	0.01950	0.00140	0.00120	0.00180	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.01260	0.2610	0.00000
471696	550285	101981	"2014-11-10"	0.00000	0.00000	0.65840	0.00657	0.00767	0.31680	0.0002	0.01320	0.00105	0.00420	0.0230	0.00000	0.00120	0.00000	0.0050	0.05590	0.00140	0.00120	0.00117	0.00060	0.04560	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.18810	0.8170	0.00000
471692	488557	89154	"2014-11-10"	0.00000	0.00000	0.08880	0.00855	0.02509	0.05060	0.0002	0.00770	0.00126	0.00420	0.0400	0.00000	0.00120	0.00000	0.0045	0.03510	0.00140	0.00120	0.00198	0.00060	0.00080	0.0000	0.00000	0.00130	0.00165	0.0000	0.00550	0.00055	0.00000	0.00000	0.16380	0.6970	0.00000
471686	488557	89154	"2014-11-10"	0.00000	0.00000	0.09040	0.01251	0.02990	0.08250	0.0002	0.00770	0.00161	0.00420	0.0380	0.00000	0.00120	0.00000	0.0036	0.03640	0.00140	0.00120	0.00432	0.00060	0.00080	0.0000	0.00000	0.00130	0.00150	0.0000	0.00550	0.00055	0.00000	0.00000	0.16560	0.7010	0.00000
471733	488557	89154	"2014-11-11"	0.00000	0.00000	0.08480	0.01431	0.02964	0.05060	0.0002	0.00770	0.00210	0.00420	0.0490	0.00000	0.00120	0.00000	0.0035	0.03640	0.00140	0.00120	0.00189	0.00060	0.00080	0.0000	0.00000	0.00130	0.00105	0.0000	0.00550	0.00055	0.00000	0.00000	0.16650	0.6780	0.00000
471709	550285	101981	"2014-11-11"	0.00000	0.00000	0.65920	0.00594	0.01300	0.31130	0.0002	0.00550	0.00098	0.00280	0.0130	0.00000	0.00120	0.00000	0.0035	0.02990	0.00140	0.00120	0.00099	0.00060	0.04080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17280	0.8170	0.00000
471713	550285	101981	"2014-11-11"	0.00000	0.00000	0.66160	0.00558	0.00910	0.31790	0.0002	0.01430	0.00056	0.00280	0.0150	0.00000	0.00120	0.00000	0.0032	0.03120	0.00140	0.00120	0.00108	0.00060	0.04320	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.18000	0.8070	0.00000
