,Weight with Label,Pressure_2_Integral,ActTimPlst[1],Temperature_1_YMax,CycleTime,Pressure_2_YMax,ActVolCsh[1],Pressure_1_TimeatYMin,FlowPipeIn,ActTimXfr[1],ActVolXfr[1],Pressure_2_TimeatYMax,"ActTmpBrlZn[1,2]",Pressure_1_TimeatYMax,Pressure_1_YMax,Temperature_1_Integral,Pressure_1_YMin,TemperatureMaterial,Temperature_1_TimeatYMin,TemperaturePipeIn,ActPrsMachSpecMax[1],Pressure_2_TimeatYMin,Temperature_1_TimeatYMax,Pressure_2_YMin,SetTimInjCool[1],ActVolDcmpPst[1],ActVolPlst[1],trialHasPassedDropTest
1304,370.6,1556.93,2.95,111.7,11.319,644.3,23.7,4.105,265.2,0.6559999999999999,65.2,1.1,222.6,2.403,61.626183999999995,631.4,-2.3465759999999998,31.82,1.151,18.3,1463.4,0.434,3.2,-0.9,4.0,574.8,563.1,1
1305,370.6,1561.01,2.95,111.8,11.319,644.4,23.6,4.105,265.6,0.655,65.3,1.1,222.6,2.42,61.957105000000006,631.4,-2.3273639999999998,31.7,1.1179999999999999,18.4,1463.9,0.0,3.1,0.0,4.0,574.9,563.1,1
1306,370.3,1553.23,2.96,111.8,11.319,644.8,23.6,4.388999999999999,265.5,0.655,65.3,1.1,222.6,2.403,64.913848,632.1,-2.2824,31.76,1.085,18.4,1462.7,0.033,3.0,-1.4,4.0,574.8,563.1,1
1307,370.8,1557.34,2.94,112.0,11.319,645.9,23.7,4.522,265.5,0.6559999999999999,65.1,1.1,222.6,2.403,63.405952,632.9,-2.328032,31.76,1.1179999999999999,18.4,1464.2,0.0,2.9,0.0,4.0,574.9,563.1,1
1308,370.8,1561.97,2.97,111.9,11.319,645.2,23.4,4.506,265.5,0.655,65.3,1.1,222.6,2.386,58.98737,632.0,-2.3176759999999996,31.76,1.151,18.4,1463.0,0.384,3.1,-0.8,4.0,574.9,563.1,1
1309,371.5,1558.64,2.96,112.0,11.319,644.2,23.3,4.072,265.5,0.6559999999999999,65.2,1.1,222.6,2.403,60.844775,632.3,-2.312939,31.76,1.135,18.4,1463.1,0.467,3.1,-0.5,4.0,574.8,563.1,1
1310,370.7,1560.46,2.98,112.1,11.319,643.7,23.8,4.4719999999999995,265.5,0.655,65.3,1.1,222.6,2.403,61.075675,633.3,-2.2890669999999997,31.76,1.051,18.4,1462.8,0.16699999999999998,3.0,-0.8,4.0,574.8,563.1,1
1311,370.4,1559.2,2.97,112.0,11.319,646.0,23.3,4.355,265.5,0.655,65.2,1.1,222.6,2.403,62.116129,633.4,-2.281406,31.76,1.101,18.4,1463.3,0.133,3.1,-0.1,4.0,574.8,563.1,1
1312,371.1,1555.98,2.96,112.3,11.319,645.8,23.5,4.372,265.5,0.655,65.3,1.1,222.6,2.403,62.833189000000004,634.4,-1.45803,31.76,1.1179999999999999,18.4,1462.5,0.35,3.0,-0.6,4.0,574.7,563.1,1
1313,370.6,1554.59,2.97,112.1,11.319,646.2,23.3,4.638999999999999,265.5,0.6559999999999999,65.2,1.1,222.6,2.42,61.769259,634.3,-2.251382,31.76,1.135,18.4,1463.3,0.1,3.2,-0.6,4.0,574.8,563.1,1
1314,371.3,1550.68,2.95,112.2,11.319,644.4,23.6,4.5889999999999995,265.5,0.6559999999999999,65.2,1.1,222.6,2.42,62.316461,634.6,-2.2671930000000002,31.76,1.101,18.4,1464.1,0.033,3.2,-1.4,4.0,575.0,563.1,1
1315,370.3,1556.89,2.98,112.4,11.319,644.3,24.0,4.5889999999999995,265.5,0.657,65.2,1.1,222.6,2.436,64.979077,635.2,-2.244765,31.6,1.133,18.8,1464.1,0.0,3.1,0.0,4.0,575.0,563.1,1
1316,370.5,1553.0,2.95,112.4,11.319,644.4,23.3,4.439,265.4,0.6559999999999999,65.1,1.1,222.6,2.42,62.537456000000006,635.6,-2.297531,31.81,1.135,18.9,1463.0,0.41700000000000004,3.2,-0.4,4.0,574.8,563.1,1
1317,370.4,1557.22,2.95,112.4,11.319,644.9,23.6,4.439,265.8,0.6559999999999999,65.2,1.1,222.6,2.386,62.99413199999999,635.7,-1.438875,31.61,1.085,18.9,1463.3,0.467,2.7,-0.4,4.0,574.8,563.1,1
1318,370.6,1549.61,2.96,112.4,11.319,642.5,23.4,4.522,265.2,0.655,65.3,1.1,222.6,2.386,60.962571999999994,635.8,-2.27067,31.55,1.1179999999999999,19.0,1463.3,0.033,3.1,-1.4,4.0,574.7,563.1,1
1319,370.7,1556.99,2.94,112.4,11.319,644.6,23.6,4.522,266.5,0.6559999999999999,65.3,1.1,222.6,2.37,56.668824,635.3,-2.285298,31.47,1.133,19.0,1462.4,0.0,3.2,0.0,4.0,574.8,563.1,1
1320,370.7,1555.04,2.95,112.7,11.329,645.1,23.8,4.522,82.6,0.657,65.2,1.1,222.0,2.411,63.639676,637.7,-2.246739,31.46,1.1179999999999999,20.8,1463.7,0.36700000000000005,3.1,-0.6,4.0,574.7,563.1,1
1329,362.2,986.72,2.92,122.4,10.739,640.9,33.2,4.622,72.1,0.561,55.2,1.0,221.4,1.902,163.860622,661.4,-2.0788159999999998,31.43,0.9009999999999999,16.2,1475.5,6.041,2.6,-1.0,4.0,574.8,563.1,0
1330,361.8,986.51,2.93,122.7,10.129,642.2,33.5,4.4719999999999995,72.1,0.561,55.1,1.0,221.4,1.886,170.38188200000002,662.7,-1.9977790000000002,31.42,0.9159999999999999,16.2,1477.0,6.041,2.6,-1.3,4.0,574.9,563.2,0
1331,362.1,990.03,2.91,123.0,10.739,641.0,33.2,4.672,72.0,0.561,55.1,1.0,221.4,1.902,170.39946899999998,663.0,-1.227814,31.47,0.8009999999999999,16.2,1475.6,6.041,2.5,-1.7,4.0,574.8,563.2,0
1332,362.2,994.47,2.9,122.8,10.749,642.4,33.4,4.638999999999999,72.2,0.56,55.1,1.0,221.4,1.886,174.548462,661.2,-1.9764150000000003,31.42,0.993,16.2,1476.2,6.024,2.4,-2.0,4.0,574.8,563.1,0
1333,361.7,991.33,2.91,123.0,10.749,642.9,33.9,4.656000000000001,72.2,0.561,55.2,1.0,221.4,1.902,173.45596,661.6,-1.9437360000000001,31.53,0.9009999999999999,16.2,1475.6,6.024,2.5,-1.8,4.0,575.0,563.0,0
1334,362.0,995.05,2.9,122.8,10.739,641.5,33.9,4.689,72.5,0.561,55.1,1.0,221.4,1.869,175.642641,661.3,-1.9945099999999998,31.46,0.818,16.2,1476.1,6.024,2.4,-0.8,4.0,574.8,563.1,0
1335,361.5,999.16,2.89,123.3,10.739,642.0,34.0,4.689,72.5,0.561,55.3,1.0,221.4,1.886,175.066375,662.8,-1.9710439999999998,31.46,0.851,16.2,1475.9,6.024,2.6,-2.0,4.0,574.8,563.1,0
1336,361.7,991.79,2.91,123.2,10.739,643.1,34.0,4.689,72.5,0.561,55.1,1.0,221.4,1.8530000000000002,178.44576899999998,663.7,-1.899661,31.46,0.934,16.2,1476.3,6.024,2.6,-1.9,4.0,574.8,563.1,0
1337,361.5,995.98,2.91,123.4,10.739,641.0,34.0,4.638999999999999,72.5,0.562,55.1,1.0,221.4,1.869,177.403005,664.2,-1.9057520000000001,31.46,0.9009999999999999,16.2,1476.8,6.024,2.5,-1.8,4.0,574.8,563.1,0
1338,361.4,995.72,2.91,123.3,10.739,643.7,33.9,4.706,72.5,0.561,55.1,1.0,221.4,1.869,177.352904,664.9,-1.9050479999999999,31.46,0.9179999999999999,16.2,1475.9,6.024,2.6,-1.6,4.0,574.8,563.1,0
1339,361.4,994.52,2.93,123.4,10.739,643.4,34.4,4.689,72.5,0.562,55.1,1.0,221.4,1.869,175.989035,666.0,-1.930245,31.46,0.934,16.2,1476.6,6.024,2.5,-1.5,4.0,574.8,563.1,0
1340,361.3,997.19,2.94,123.4,10.739,642.2,34.4,6.007000000000001,72.5,0.563,55.2,1.0,221.4,1.869,177.485231,665.8,-1.9132900000000002,31.46,0.9079999999999999,16.2,1476.3,6.024,2.4,-1.8,4.0,574.9,563.1,0
1341,361.1,992.25,2.9,123.6,10.739,641.4,34.5,4.706,72.5,0.562,55.3,1.0,221.4,1.869,175.744274,668.2,-1.916655,31.46,0.9179999999999999,16.2,1475.9,0.267,2.6,-1.2,4.0,574.7,563.1,0
1342,361.1,990.92,2.91,123.7,10.739,643.6,35.2,4.689,72.5,0.565,55.3,1.0,220.8,1.869,176.32423500000002,667.0,-1.92655,31.46,0.86,16.2,1476.7,0.033,2.6,-1.4,4.0,575.0,563.1,0
1343,361.3,997.85,2.93,124.2,10.739,642.5,35.0,4.672,72.5,0.5660000000000001,55.2,1.0,220.8,1.869,176.216814,671.7,-1.914697,31.46,0.9009999999999999,16.2,1477.2,6.041,2.5,-2.0,4.0,574.8,563.1,0
1344,361.1,993.82,2.91,124.5,10.739,644.4,35.2,4.606,72.5,0.5660000000000001,55.1,1.0,220.8,1.886,170.592667,671.2,-1.924712,31.46,0.9440000000000001,16.2,1478.2,6.024,2.7,-1.3,4.0,574.8,563.1,0
1345,360.6,994.41,2.91,124.5,10.739,643.0,35.6,4.689,72.5,0.5660000000000001,55.2,1.0,220.8,1.869,171.190055,673.2,-1.9442849999999998,31.46,0.9179999999999999,16.2,1478.4,0.484,2.6,-0.6,4.0,574.8,563.1,0
1346,361.7,996.63,2.9,124.5,10.739,646.2,35.6,4.606,72.5,0.5670000000000001,55.1,1.0,220.8,1.883,168.116864,672.0,-1.935027,31.46,0.9209999999999999,16.2,1479.2,0.15,2.4,-0.7,4.0,574.9,563.1,0
1347,361.2,1000.05,2.91,124.6,10.739,645.5,35.6,6.007000000000001,72.5,0.5670000000000001,55.2,1.0,220.8,1.919,166.816223,674.3,-1.924565,31.46,0.9009999999999999,16.2,1478.8,0.0,2.6,0.0,4.0,575.0,563.1,0
1348,361.7,990.44,2.9,124.8,10.739,645.1,35.6,6.007000000000001,72.5,0.569,55.2,1.0,220.8,1.869,166.514074,676.5,-1.8822880000000002,31.46,0.9009999999999999,16.2,1478.3,0.05,2.6,-1.0,4.0,574.8,563.1,0
1349,361.0,992.75,2.91,125.1,10.739,646.0,35.7,4.773,72.5,0.57,55.1,1.0,220.8,1.919,166.877106,677.2,-1.908305,31.46,0.9179999999999999,16.2,1478.3,6.041,2.6,-2.8,4.0,574.8,563.2,0
1350,360.8,997.08,2.87,125.2,10.749,646.6,36.4,6.007000000000001,71.7,0.569,55.3,1.0,220.8,1.886,166.817059,679.1,-1.8646740000000002,31.41,0.9059999999999999,16.5,1478.3,0.517,2.7,-0.6,4.0,575.1,563.1,0
1351,360.8,997.28,2.9,125.2,10.739,648.2,36.0,4.739,70.8,0.569,55.2,1.0,220.8,1.902,166.609638,679.5,-1.8861330000000003,31.44,0.9179999999999999,16.5,1479.1,6.041,2.5,-2.1,4.0,574.8,563.1,0
1352,360.8,994.21,2.91,124.9,10.749,648.8,35.9,6.007000000000001,72.9,0.569,55.3,1.0,220.8,1.903,162.221241,678.4,-1.8522020000000001,31.42,0.818,16.6,1478.9,0.41700000000000004,2.7,-0.5,4.0,575.0,563.1,0
1353,360.7,1003.37,2.9,124.9,10.749,650.4,35.7,5.9910000000000005,70.5,0.569,55.2,1.0,220.8,1.902,164.618763,679.0,-1.077367,31.51,0.868,16.7,1479.2,0.0,2.5,0.0,4.0,575.1,563.2,0
1354,360.9,992.63,2.91,125.1,10.749,644.6,35.4,6.007000000000001,73.0,0.5660000000000001,55.3,1.0,220.8,1.869,162.163881,678.5,-1.8763349999999999,31.35,0.858,16.7,1479.6,6.024,2.7,-2.1,4.0,574.8,563.0,0
1355,360.9,999.85,2.9,125.3,10.129,650.2,35.8,4.806,72.7,0.569,55.2,1.0,220.8,1.902,164.725579,679.2,-1.882263,31.35,0.9009999999999999,16.7,1477.6,6.041,2.7,-2.2,4.0,574.8,563.1,0
1356,361.0,990.2,2.89,124.9,10.119,648.8,36.1,6.007000000000001,73.4,0.5720000000000001,55.3,1.0,220.2,1.919,159.469635,677.3,-1.884377,31.14,0.9079999999999999,16.7,1479.1,6.041,2.6,-0.5,4.0,574.8,563.1,0
1357,361.1,992.78,2.9,124.8,10.129,648.8,35.7,4.773,73.1,0.57,55.1,1.0,220.2,1.919,161.209121,676.6,-1.9009459999999998,31.48,0.9179999999999999,16.7,1479.5,6.041,2.5,-2.2,4.0,574.9,563.2,0
1358,361.1,991.89,2.89,124.9,10.139,647.0,35.5,4.856,74.5,0.57,55.1,1.0,220.2,1.919,163.517318,677.9,-1.873734,31.46,0.851,16.7,1479.4,6.041,2.6,-2.7,4.0,574.9,563.2,0
1359,361.0,994.32,2.92,124.7,10.129,649.8,35.3,4.773,73.6,0.568,55.2,1.0,220.2,1.902,163.048894,675.8,-1.9374810000000002,31.41,0.9179999999999999,16.7,1478.6,6.041,2.4,-1.5,4.0,574.9,563.1,0
1360,361.4,991.22,2.92,124.5,10.129,647.5,35.7,5.006,74.3,0.568,55.3,1.0,220.2,1.919,154.087127,675.7,-1.9073220000000002,31.44,0.934,16.7,1479.2,0.017,2.6,-0.9,4.0,574.9,563.1,0
1361,360.8,992.27,2.91,124.8,10.219,648.7,35.6,4.739,74.5,0.568,55.3,1.0,220.2,1.886,159.904822,675.8,-1.934655,31.52,0.934,16.6,1479.3,6.041,2.5,-2.6,4.0,574.9,563.1,0
1362,360.9,993.89,2.93,124.9,10.219,649.4,35.7,4.823,74.6,0.568,55.3,1.0,220.2,1.903,159.470478,677.0,-1.915168,31.52,0.884,16.6,1479.3,6.041,2.6,-2.2,4.0,574.8,563.1,0
1363,361.5,990.26,2.9,124.9,10.219,648.5,35.6,4.706,74.2,0.569,55.3,1.0,220.2,1.919,160.364838,677.7,-1.904264,31.38,0.9009999999999999,16.5,1479.2,6.041,2.7,-2.1,4.0,574.9,563.1,0
1364,361.0,988.61,2.91,124.9,10.209,648.4,35.0,4.856,74.7,0.569,55.2,1.0,220.2,1.919,158.685913,677.8,-1.8718119999999998,31.29,0.858,16.5,1477.5,0.267,2.7,-0.5,4.0,574.9,563.1,0
1365,361.1,990.2,2.89,124.8,10.219,649.0,35.4,4.739,74.4,0.568,55.3,1.0,220.2,1.919,159.688782,676.9,-1.9467619999999999,31.19,0.9009999999999999,16.4,1479.4,6.041,2.5,-2.2,4.0,574.8,563.1,0
1366,361.2,996.39,2.89,124.9,10.229,648.3,35.8,4.773,65.5,0.57,55.2,1.0,220.2,1.903,160.134427,677.6,-1.9122430000000001,31.39,0.8340000000000001,16.3,1479.2,6.041,2.5,-2.0,4.0,574.9,563.1,0
1367,361.1,992.33,2.9,124.9,10.219,649.0,35.9,4.856,63.8,0.573,55.1,1.0,220.2,1.919,157.807678,677.5,-1.899687,31.47,0.9009999999999999,16.3,1479.1,6.041,2.6,-1.4,4.0,574.9,563.1,0
1368,361.1,989.0,2.9,124.6,10.219,648.7,35.7,5.9910000000000005,63.2,0.5710000000000001,55.3,1.0,220.2,1.903,159.267873,675.3,-1.873103,31.28,0.9179999999999999,16.2,1478.8,6.024,2.4,-1.3,4.0,574.8,563.1,0
1369,361.1,989.46,2.9,124.7,10.219,649.1,35.3,4.823,62.9,0.5710000000000001,55.1,1.0,220.2,1.952,158.804769,676.8,-1.8995509999999998,31.47,0.9179999999999999,16.2,1478.9,0.384,2.4,-0.9,4.0,575.0,563.1,0
1370,361.1,991.8,2.91,125.1,10.219,649.2,35.8,4.906000000000001,62.3,0.57,55.3,1.0,220.2,1.902,159.04076899999998,677.9,-1.9086189999999998,31.25,0.884,16.1,1479.7,0.4,2.5,-0.6,4.0,574.9,563.1,0
1371,361.0,989.23,2.91,124.8,10.229,645.8,35.9,4.773,62.3,0.5710000000000001,55.1,1.0,220.2,1.936,153.459707,676.3,-1.911172,31.24,0.9359999999999999,16.0,1479.2,0.05,2.6,-0.7,4.0,574.9,563.1,0
1372,361.0,982.15,2.91,123.9,10.219,649.0,35.9,4.739,62.0,0.5710000000000001,55.1,1.0,220.2,1.936,153.62559199999998,672.6,-1.888783,31.21,0.9009999999999999,16.0,1479.6,0.05,2.7,-1.2,4.0,574.8,563.1,0
1373,361.0,986.79,2.89,124.8,10.219,649.6,35.7,5.056,62.2,0.569,55.2,1.0,220.2,1.919,157.110152,677.0,-1.88695,31.09,0.884,16.0,1478.4,6.041,2.6,-2.6,4.0,574.9,563.1,0
1374,360.9,990.19,2.9,124.5,10.749,650.2,35.8,4.789,62.1,0.57,55.2,1.0,220.2,1.952,156.666221,676.4,-1.888022,30.94,0.868,15.9,1477.2,6.041,2.6,-0.3,4.0,574.9,563.1,0
1375,360.7,993.38,2.89,125.1,10.129,650.5,36.1,6.024,62.7,0.5710000000000001,55.2,1.0,220.2,1.919,159.93005300000002,678.9,-1.0534540000000001,31.0,0.868,15.9,1479.6,0.433,2.5,-0.4,4.0,574.9,563.2,0
1376,360.7,991.05,2.91,125.4,10.129,650.5,35.9,4.956,61.0,0.569,55.2,1.0,220.2,1.919,157.131302,680.8,-1.847616,30.93,0.868,16.0,1478.5,6.041,2.7,-2.0,4.0,575.0,563.1,0
1381,363.5,1091.14,2.95,129.1,11.369000000000002,667.0,25.1,5.9239999999999995,62.0,0.44,40.0,0.9,220.2,1.101,285.360271,694.5,-1.9455049999999998,31.34,0.7340000000000001,16.5,1497.9,5.9239999999999995,2.3,-2.4,4.0,575.0,563.1,0
1382,363.4,1093.51,2.92,129.8,10.089,664.5,25.2,5.9239999999999995,61.6,0.44,40.1,0.9,220.2,1.101,288.60209,697.9,-1.955757,31.42,0.701,16.6,1498.3,5.9239999999999995,2.5,-2.6,4.0,574.9,563.1,0
1383,363.3,1095.88,2.93,129.5,10.089,669.8,24.8,5.907,72.4,0.436,40.1,0.9,220.2,1.085,289.805068,697.8,-1.988346,31.42,0.701,16.6,1498.2,5.907,2.3,-2.2,4.0,574.9,563.1,0
1384,363.2,1099.82,2.95,130.0,10.089,665.1,25.5,5.907,72.1,0.44,40.2,0.9,220.2,1.085,290.225764,699.3,-1.9566299999999999,31.52,0.667,16.7,1498.9,5.9239999999999995,2.3,-1.9,4.0,574.9,563.1,0
1385,363.2,1102.39,2.93,129.8,10.089,667.5,25.7,5.907,72.5,0.44,40.2,0.9,220.2,1.085,294.489327,699.8,-1.9646540000000001,31.74,0.684,16.7,1498.3,5.9239999999999995,2.4,-2.2,4.0,574.9,563.2,0
1386,363.0,1095.54,2.94,129.9,10.089,666.0,25.3,5.907,72.6,0.441,40.1,0.9,220.2,1.085,292.252377,699.8,-1.9160259999999998,31.44,0.7509999999999999,16.7,1499.1,5.9239999999999995,2.6,-2.0,4.0,574.9,563.1,0
1387,363.4,1097.49,2.93,130.3,10.099,669.0,25.6,5.907,73.2,0.442,40.1,0.9,220.2,1.085,298.015904,701.4,-1.95187,31.79,0.728,16.7,1500.0,5.9239999999999995,2.4,-1.9,4.0,574.9,563.1,0
1388,363.1,1089.41,2.93,130.3,10.089,665.6,25.7,5.907,72.3,0.441,40.1,0.9,220.2,1.101,290.97344,701.9,-1.9926599999999999,31.45,0.7509999999999999,16.7,1499.9,5.9239999999999995,2.4,-2.7,4.0,574.9,563.1,0
1389,363.1,1087.67,2.92,130.4,10.109,663.9,25.6,5.907,71.7,0.441,40.1,0.9,220.2,1.101,288.245244,701.1,-1.92544,31.41,0.713,16.8,1497.9,5.907,2.4,-2.1,4.0,574.9,563.1,0
1390,363.5,1102.05,2.91,130.6,10.099,669.1,26.2,5.907,68.0,0.446,40.2,0.9,220.2,1.085,292.95108999999997,703.0,-1.9698830000000003,31.45,0.684,16.8,1499.3,5.9239999999999995,2.2,-1.4,4.0,575.0,563.1,0
1391,363.3,1098.43,2.93,130.5,10.099,668.8,26.0,5.9239999999999995,65.5,0.445,40.2,0.9,220.2,1.101,286.88322,702.4,-1.9394169999999997,31.53,0.738,16.8,1498.2,5.9239999999999995,2.5,-2.0,4.0,574.9,563.1,0
1392,363.6,1094.47,2.92,130.4,10.099,667.5,26.0,5.907,63.6,0.447,40.1,0.9,220.2,1.101,285.522836,701.9,-1.941166,31.44,0.768,16.8,1499.6,5.9239999999999995,2.4,-1.2,4.0,574.9,563.1,0
1393,363.4,1095.45,2.91,130.5,10.099,669.8,26.2,5.9239999999999995,64.8,0.447,40.1,0.9,220.2,1.101,286.99491,701.6,-1.9679330000000002,31.41,0.745,16.8,1499.9,5.9239999999999995,2.5,-2.2,4.0,574.9,563.1,0
1394,363.4,1079.99,2.93,130.3,10.099,669.5,26.1,5.9239999999999995,66.9,0.445,40.2,0.9,220.2,1.1179999999999999,276.087189,699.5,-1.167878,31.79,0.7509999999999999,16.8,1499.7,5.9239999999999995,2.3,-2.3,4.0,574.9,563.1,0
1395,363.6,1083.87,2.94,130.0,10.099,670.4,25.6,5.9239999999999995,64.7,0.447,40.0,0.9,220.2,1.1179999999999999,277.85455299999995,698.3,-1.9740209999999998,31.79,0.784,16.8,1499.0,5.9239999999999995,2.5,-2.4,4.0,575.0,563.2,0
1396,364.0,1093.0,2.93,130.1,10.099,670.1,25.8,5.9239999999999995,64.7,0.446,40.1,0.9,220.2,1.1179999999999999,277.178497,698.5,-1.9467869999999998,31.79,0.784,16.8,1499.3,5.9239999999999995,2.5,-2.7,4.0,574.9,563.1,0
1397,363.5,1085.84,2.94,130.1,10.099,669.2,25.8,5.9239999999999995,64.7,0.444,40.1,0.9,220.2,1.1179999999999999,274.689575,698.6,-1.957039,31.79,0.684,16.8,1499.3,5.9239999999999995,2.5,-1.9,4.0,574.9,563.1,0
1398,363.4,1085.3,2.94,129.9,10.099,671.6,25.7,5.9239999999999995,64.7,0.445,40.1,0.9,220.2,1.1179999999999999,277.096466,698.7,-1.9836330000000002,31.79,0.768,16.8,1498.6,5.9239999999999995,2.4,-2.5,4.0,574.9,563.1,0
1399,363.5,1087.16,2.93,129.7,10.099,671.8,26.1,5.9239999999999995,64.7,0.446,40.2,0.9,220.2,1.1179999999999999,277.90741,697.8,-1.148655,31.79,0.684,16.8,1499.7,5.9239999999999995,2.4,-2.0,4.0,574.9,563.1,0
1400,364.0,1085.37,2.92,130.1,10.099,670.6,26.0,5.9239999999999995,64.7,0.447,40.1,0.9,220.2,1.1179999999999999,277.621948,698.4,-1.9541560000000002,31.79,0.684,16.8,1499.1,5.9239999999999995,2.4,-2.4,4.0,574.9,563.1,0
1401,363.3,1083.33,2.92,130.1,10.099,668.7,25.6,5.9239999999999995,64.7,0.447,40.1,0.9,220.2,1.1179999999999999,275.80523700000003,698.7,-1.978506,31.79,0.7509999999999999,16.8,1500.0,5.9239999999999995,2.6,-2.2,4.0,574.9,563.1,0
1402,364.7,1085.51,2.91,130.0,10.099,671.8,25.9,5.9239999999999995,72.1,0.444,40.2,0.9,220.2,1.1179999999999999,279.40820299999996,699.5,-1.9551169999999998,31.83,0.701,16.7,1499.3,5.9239999999999995,2.5,-2.6,4.0,574.9,563.1,0
1403,363.85,1082.31,2.92,130.0,10.099,669.5,26.1,5.9239999999999995,67.2,0.447,40.2,0.9,220.2,1.1179999999999999,274.368866,698.8,-2.003818,31.73,0.745,16.7,1499.6,5.9239999999999995,2.3,-2.5,4.0,574.9,563.1,0
1404,363.55,1087.9,2.93,130.2,10.099,672.7,25.9,5.9239999999999995,60.6,0.44799999999999995,40.1,0.9,220.2,1.1179999999999999,278.055115,699.7,-1.857393,31.71,0.701,16.7,1499.0,5.9239999999999995,2.3,-2.5,4.0,574.9,563.1,0
1405,363.35,1084.23,2.93,130.3,10.739,665.9,26.0,5.891,58.8,0.445,40.2,0.9,220.2,1.1179999999999999,272.993988,701.3,-2.010732,31.83,0.768,16.7,1499.2,5.9239999999999995,2.5,-1.9,4.0,575.0,563.1,0
1406,363.55,1083.37,2.94,130.3,10.739,670.4,25.8,5.9239999999999995,58.8,0.445,40.1,0.9,220.2,1.1179999999999999,276.864807,700.5,-1.958641,31.83,0.701,16.7,1499.5,5.9239999999999995,2.3,-2.4,4.0,574.9,563.1,0
1407,363.45,1083.89,2.93,130.0,10.739,670.1,25.7,5.9239999999999995,58.8,0.446,40.1,0.9,220.2,1.1179999999999999,273.40155,698.8,-1.9602439999999999,31.83,0.713,16.7,1499.2,5.9239999999999995,2.2,-2.5,4.0,574.9,563.1,0
1408,363.85,1089.19,2.93,130.2,10.739,671.4,25.7,5.9239999999999995,58.8,0.446,40.1,0.9,220.2,1.1179999999999999,276.866424,699.7,-1.9547970000000001,31.83,0.701,16.7,1499.2,5.9239999999999995,2.6,-1.8,4.0,574.9,563.1,0
1409,364.65,1085.29,2.91,130.0,10.739,670.8,26.0,5.9239999999999995,58.8,0.445,40.2,0.9,220.2,1.1179999999999999,277.037506,698.6,-1.9455049999999998,31.83,0.713,16.7,1499.1,5.9239999999999995,2.3,-2.6,4.0,574.9,563.0,0
1410,364.95,1083.52,2.93,129.8,10.739,671.4,25.8,5.9239999999999995,58.8,0.445,40.1,0.9,220.2,1.1179999999999999,275.687958,698.2,-1.954796,31.83,0.701,16.7,1498.7,5.9239999999999995,2.6,-2.5,4.0,574.9,563.1,0
1411,363.95,1087.88,2.93,130.1,10.739,672.3,25.9,5.9239999999999995,58.8,0.446,40.1,0.9,220.2,1.1179999999999999,277.326202,699.6,-1.9884389999999998,31.83,0.7340000000000001,16.7,1498.4,5.9239999999999995,2.3,-2.6,4.0,575.0,563.1,0
1412,363.45,1094.83,2.92,130.3,10.739,672.3,26.3,5.9239999999999995,58.8,0.44799999999999995,40.1,0.9,220.2,1.1179999999999999,275.606262,699.8,-1.976264,31.83,0.768,16.7,1499.3,5.9239999999999995,2.5,-1.5,4.0,574.9,563.1,0
1413,364.55,1087.58,2.92,130.5,10.739,670.8,26.1,5.9239999999999995,58.8,0.446,40.2,0.9,220.2,1.1179999999999999,271.476227,700.9,-1.9708169999999998,31.83,0.71,16.7,1499.8,5.9239999999999995,2.3,-1.4,4.0,574.9,563.2,0
1414,363.55,1081.91,2.92,130.5,10.739,667.6,26.0,5.907,58.8,0.44799999999999995,40.1,0.9,220.2,1.101,275.281957,702.2,-1.9350779999999999,31.83,0.7340000000000001,16.7,1499.6,5.9239999999999995,2.3,-2.7,4.0,574.9,563.1,0
1415,363.7,1088.7,2.92,130.8,10.739,673.2,26.1,5.9239999999999995,58.8,0.449,40.1,0.9,220.2,1.1179999999999999,275.784393,703.2,-1.9528740000000002,31.83,0.768,16.7,1498.8,5.9239999999999995,2.5,-2.4,4.0,574.9,563.1,0
1416,363.6,1079.53,2.92,131.3,10.739,670.6,26.2,5.9239999999999995,72.0,0.447,40.1,0.9,220.2,1.1179999999999999,272.911957,705.4,-1.974662,31.35,0.667,16.4,1498.6,5.9239999999999995,2.5,-1.7,4.0,574.9,563.1,0
1460,371.6,1747.88,2.95,122.8,11.359000000000002,676.8,22.5,5.04,72.5,0.7090000000000001,40.1,1.1,217.8,1.702,200.212895,704.7,-1.853906,31.83,1.122,16.5,1471.5,0.017,2.8,-0.9,4.0,574.9,563.1,1
1461,371.9,1751.73,2.97,122.7,10.739,676.8,22.5,4.99,74.0,0.7090000000000001,40.0,1.1,217.8,1.736,196.02440900000002,704.6,-1.839478,31.91,0.9179999999999999,16.5,1472.1,0.534,2.8,-0.4,4.0,574.7,563.1,1
1462,372.4,1748.76,2.95,123.0,11.369000000000002,678.6,22.5,5.073,74.4,0.7090000000000001,40.1,1.1,218.4,1.706,200.668336,706.2,-1.8220299999999998,31.83,1.101,16.5,1471.1,0.451,2.9,-0.6,4.0,574.8,563.1,1
1463,371.1,1751.8,2.95,123.2,11.369000000000002,679.9,22.7,4.99,74.1,0.7070000000000001,40.2,1.1,218.4,1.735,195.22360600000002,706.9,-1.79075,31.8,1.1179999999999999,16.4,1471.3,0.067,2.8,-0.8,4.0,575.0,563.2,1
